iter	Passed	Remaining
6361	17404	4480
6362	17406	4478
6363	17409	4475
6364	17412	4472
6365	17414	4469
6366	17416	4467
6367	17419	4464
6368	17421	4461
6369	17424	4458
6370	17427	4455
6371	17429	4453
6372	17432	4450
6373	17434	4447
6374	17438	4445
6375	17441	4442
6376	17443	4439
6377	17446	4436
6378	17448	4434
6379	17452	4431
6380	17454	4428
6381	17457	4425
6382	17460	4423
6383	17463	4420
6384	17466	4417
6385	17468	4415
6386	17471	4412
6387	17473	4409
6388	17475	4406
6389	17478	4403
6390	17481	4401
6391	17483	4398
6392	17486	4395
6393	17488	4392
6394	17491	4389
6395	17493	4387
6396	17496	4384
6397	17498	4381
6398	17501	4378
6399	17503	4375
6400	17506	4373
6401	17509	4370
6402	17511	4367
6403	17514	4364
6404	17517	4362
6405	17520	4359
6406	17522	4356
6407	17525	4353
6408	17527	4351
6409	17530	4348
6410	17533	4345
6411	17536	4343
6412	17538	4340
6413	17541	4337
6414	17543	4334
6415	17546	4331
6416	17549	4329
6417	17551	4326
6418	17554	4323
6419	17556	4320
6420	17560	4318
6421	17562	4315
6422	17565	4312
6423	17567	4309
6424	17570	4307
6425	17572	4304
6426	17575	4301
6427	17577	4298
6428	17580	4295
6429	17583	4293
6430	17585	4290
6431	17588	4287
6432	17591	4284
6433	17593	4282
6434	17596	4279
6435	17598	4276
6436	17602	4274
6437	17605	4271
6438	17607	4268
6439	17609	4265
6440	17612	4262
6441	17615	4260
6442	17617	4257
6443	17620	4254
6444	17623	4251
6445	17626	4249
6446	17628	4246
6447	17631	4243
6448	17633	4240
6449	17635	4238
6450	17638	4235
6451	17641	4232
6452	17643	4229
6453	17646	4227
6454	17649	4224
6455	17651	4221
6456	17654	4218
6457	17657	4216
6458	17659	4213
6459	17662	4210
6460	17664	4207
6461	17667	4205
6462	17670	4202
6463	17672	4199
6464	17675	4196
6465	17677	4193
6466	17679	4191
6467	17682	4188
6468	17685	4185
6469	17687	4182
6470	17690	4179
6471	17692	4177
6472	17695	4174
6473	17698	4171
6474	17700	4168
6475	17702	4166
6476	17705	4163
6477	17707	4160
6478	17710	4157
6479	17712	4154
6480	17715	4152
6481	17717	4149
6482	17720	4146
6483	17722	4143
6484	17725	4140
6485	17727	4138
6486	17730	4135
6487	17732	4132
6488	17735	4129
6489	17738	4127
6490	17740	4124
6491	17743	4121
6492	17745	4118
6493	17748	4115
6494	17750	4113
6495	17753	4110
6496	17756	4107
6497	17758	4104
6498	17760	4102
6499	17763	4099
6500	17766	4096
6501	17769	4093
6502	17771	4091
6503	17774	4088
6504	17777	4085
6505	17780	4082
6506	17782	4080
6507	17785	4077
6508	17787	4074
6509	17790	4071
6510	17793	4069
6511	17795	4066
6512	17798	4063
6513	17800	4060
6514	17803	4057
6515	17805	4055
6516	17807	4052
6517	17810	4049
6518	17812	4046
6519	17815	4044
6520	17818	4041
6521	17820	4038
6522	17823	4035
6523	17825	4032
6524	17828	4030
6525	17832	4027
6526	17834	4024
6527	17837	4022
6528	17839	4019
6529	17841	4016
6530	17845	4013
6531	17847	4011
6532	17850	4008
6533	17853	4005
6534	17855	4002
6535	17858	4000
6536	17861	3997
6537	17863	3994
6538	17866	3991
6539	17868	3989
6540	17871	3986
6541	17874	3983
6542	17877	3980
6543	17879	3978
6544	17882	3975
6545	17885	3972
6546	17887	3969
6547	17890	3967
6548	17892	3964
6549	17895	3961
6550	17898	3958
6551	17900	3956
6552	17903	3953
6553	17905	3950
6554	17908	3947
6555	17910	3944
6556	17912	3942
6557	17915	3939
6558	17917	3936
6559	17920	3933
6560	17923	3931
6561	17926	3928
6562	17928	3925
6563	17932	3923
6564	17934	3920
6565	17938	3917
6566	17941	3915
6567	17943	3912
6568	17946	3909
6569	17948	3906
6570	17951	3903
6571	17954	3901
6572	17957	3898
6573	17960	3895
6574	17962	3893
6575	17964	3890
6576	17968	3887
6577	17970	3884
6578	17972	3881
6579	17975	3879
6580	17977	3876
6581	17981	3873
6582	17983	3870
6583	17986	3868
6584	17988	3865
6585	17990	3862
6586	17994	3859
6587	17996	3857
6588	17999	3854
6589	18001	3851
6590	18003	3848
6591	18006	3846
6592	18009	3843
6593	18011	3840
6594	18014	3837
6595	18017	3835
6596	18019	3832
6597	18022	3829
6598	18024	3826
6599	18027	3824
6600	18030	3821
6601	18032	3818
6602	18035	3815
6603	18038	3813
6604	18040	3810
6605	18042	3807
6606	18045	3804
6607	18048	3801
6608	18050	3799
6609	18053	3796
6610	18055	3793
6611	18057	3790
6612	18061	3788
6613	18063	3785
6614	18066	3782
6615	18068	3779
6616	18071	3776
6617	18074	3774
6618	18076	3771
6619	18079	3768
6620	18081	3765
6621	18084	3763
6622	18086	3760
6623	18089	3757
6624	18091	3754
6625	18094	3752
6626	18097	3749
6627	18100	3746
6628	18102	3743
6629	18105	3741
6630	18107	3738
6631	18110	3735
6632	18113	3732
6633	18115	3730
6634	18119	3727
6635	18121	3724
6636	18124	3722
6637	18126	3719
6638	18129	3716
6639	18132	3713
6640	18134	3711
6641	18136	3708
6642	18140	3705
6643	18143	3702
6644	18145	3700
6645	18148	3697
6646	18150	3694
6647	18153	3691
6648	18156	3689
6649	18158	3686
6650	18160	3683
6651	18163	3680
6652	18166	3678
6653	18169	3675
6654	18171	3672
6655	18173	3669
6656	18176	3666
6657	18178	3664
6658	18181	3661
6659	18184	3658
6660	18186	3655
6661	18189	3653
6662	18192	3650
6663	18196	3647
6664	18199	3645
6665	18203	3642
6666	18205	3640
6667	18209	3637
6668	18212	3634
6669	18214	3631
6670	18217	3629
6671	18220	3626
6672	18223	3623
6673	18226	3621
6674	18228	3618
6675	18230	3615
6676	18234	3613
6677	18236	3610
6678	18239	3607
6679	18242	3604
6680	18244	3601
6681	18247	3599
6682	18250	3596
6683	18252	3593
6684	18255	3590
6685	18259	3588
6686	18262	3585
6687	18265	3583
6688	18267	3580
6689	18270	3577
6690	18272	3574
6691	18275	3572
6692	18278	3569
6693	18280	3566
6694	18283	3563
6695	18286	3561
6696	18289	3558
6697	18291	3555
6698	18294	3552
6699	18296	3550
6700	18299	3547
6701	18303	3544
6702	18305	3542
6703	18308	3539
6704	18310	3536
6705	18314	3533
6706	18317	3531
6707	18320	3528
6708	18322	3525
6709	18325	3523
6710	18327	3520
6711	18330	3517
6712	18333	3514
6713	18335	3512
6714	18338	3509
6715	18340	3506
6716	18343	3503
6717	18346	3501
6718	18348	3498
6719	18351	3495
6720	18353	3492
6721	18356	3490
6722	18359	3487
6723	18362	3484
6724	18364	3481
6725	18366	3478
6726	18369	3476
6727	18373	3473
6728	18375	3470
6729	18378	3468
6730	18380	3465
6731	18384	3462
6732	18386	3459
6733	18388	3457
6734	18391	3454
6735	18394	3451
6736	18397	3449
6737	18400	3446
6738	18403	3443
6739	18405	3440
6740	18408	3438
6741	18411	3435
6742	18413	3432
6743	18416	3429
6744	18418	3427
6745	18421	3424
6746	18425	3421
6747	18427	3419
6748	18430	3416
6749	18432	3413
6750	18435	3410
6751	18438	3408
6752	18440	3405
6753	18443	3402
6754	18445	3399
6755	18448	3397
6756	18452	3394
6757	18454	3391
6758	18457	3388
6759	18460	3386
6760	18463	3383
6761	18465	3380
6762	18468	3378
6763	18471	3375
6764	18473	3372
6765	18476	3369
6766	18479	3367
6767	18481	3364
6768	18484	3361
6769	18486	3358
6770	18489	3355
6771	18492	3353
6772	18494	3350
6773	18497	3347
6774	18499	3344
6775	18502	3342
6776	18504	3339
6777	18507	3336
6778	18510	3333
6779	18512	3331
6780	18515	3328
6781	18518	3325
6782	18521	3323
6783	18523	3320
6784	18526	3317
6785	18528	3314
6786	18531	3312
6787	18534	3309
6788	18536	3306
6789	18539	3303
6790	18541	3301
6791	18545	3298
6792	18547	3295
6793	18550	3292
6794	18552	3290
6795	18554	3287
6796	18557	3284
6797	18560	3281
6798	18562	3278
6799	18565	3276
6800	18567	3273
6801	18570	3270
6802	18573	3268
6803	18575	3265
6804	18578	3262
6805	18580	3259
6806	18583	3256
6807	18586	3254
6808	18589	3251
6809	18591	3248
6810	18594	3246
6811	18597	3243
6812	18600	3240
6813	18602	3237
6814	18604	3235
6815	18607	3232
6816	18610	3229
6817	18613	3226
6818	18615	3224
6819	18618	3221
6820	18620	3218
6821	18623	3215
6822	18626	3213
6823	18628	3210
6824	18631	3207
6825	18635	3205
6826	18637	3202
6827	18640	3199
6828	18642	3196
6829	18645	3194
6830	18647	3191
6831	18650	3188
6832	18653	3185
6833	18656	3183
6834	18658	3180
6835	18661	3177
6836	18663	3174
6837	18667	3172
6838	18669	3169
6839	18672	3166
6840	18674	3163
6841	18677	3161
6842	18680	3158
6843	18683	3155
6844	18685	3152
6845	18688	3150
6846	18690	3147
6847	18693	3144
6848	18696	3141
6849	18698	3139
6850	18701	3136
6851	18703	3133
6852	18706	3130
6853	18709	3128
6854	18711	3125
6855	18714	3122
6856	18716	3119
6857	18719	3117
6858	18722	3114
6859	18724	3111
6860	18726	3108
6861	18729	3106
6862	18732	3103
6863	18734	3100
6864	18737	3097
6865	18739	3095
6866	18742	3092
6867	18744	3089
6868	18748	3086
6869	18750	3084
6870	18754	3081
6871	18757	3078
6872	18759	3076
6873	18762	3073
6874	18764	3070
6875	18767	3067
6876	18769	3065
6877	18772	3062
6878	18776	3059
6879	18779	3057
6880	18781	3054
6881	18784	3051
6882	18787	3048
6883	18789	3046
6884	18791	3043
6885	18794	3040
6886	18797	3037
6887	18800	3035
6888	18803	3032
6889	18806	3029
6890	18808	3026
6891	18810	3024
6892	18813	3021
6893	18816	3018
6894	18818	3015
6895	18821	3013
6896	18824	3010
6897	18826	3007
6898	18829	3005
6899	18832	3002
6900	18834	2999
6901	18837	2996
6902	18839	2993
6903	18842	2991
6904	18845	2988
6905	18847	2985
6906	18850	2982
6907	18852	2980
6908	18855	2977
6909	18858	2974
6910	18860	2971
6911	18863	2969
6912	18865	2966
6913	18868	2963
6914	18871	2961
6915	18874	2958
6916	18876	2955
6917	18879	2952
6918	18882	2950
6919	18884	2947
6920	18887	2944
6921	18890	2941
6922	18892	2939
6923	18895	2936
6924	18898	2933
6925	18901	2930
6926	18903	2928
6927	18906	2925
6928	18909	2922
6929	18911	2920
6930	18914	2917
6931	18916	2914
6932	18920	2911
6933	18923	2909
6934	18925	2906
6935	18928	2903
6936	18930	2900
6937	18933	2898
6938	18936	2895
6939	18939	2892
6940	18942	2890
6941	18944	2887
6942	18947	2884
6943	18950	2881
6944	18952	2879
6945	18955	2876
6946	18957	2873
6947	18960	2870
6948	18964	2868
6949	18968	2865
6950	18970	2862
6951	18973	2860
6952	18977	2857
6953	18981	2855
6954	18983	2852
6955	18986	2849
6956	18989	2846
6957	18992	2844
6958	18995	2841
6959	18997	2838
6960	19000	2835
6961	19003	2833
6962	19005	2830
6963	19008	2827
6964	19011	2825
6965	19013	2822
6966	19016	2819
6967	19019	2816
6968	19021	2814
6969	19024	2811
6970	19027	2808
6971	19029	2805
6972	19032	2803
6973	19034	2800
6974	19037	2797
6975	19040	2794
6976	19043	2792
6977	19045	2789
6978	19048	2786
6979	19050	2783
6980	19053	2781
6981	19056	2778
6982	19059	2775
6983	19061	2772
6984	19063	2770
6985	19065	2767
6986	19067	2764
6987	19071	2761
6988	19073	2759
6989	19076	2756
6990	19078	2753
6991	19081	2750
6992	19083	2748
6993	19086	2745
6994	19088	2742
6995	19090	2739
6996	19092	2736
6997	19094	2734
6998	19096	2731
6999	19099	2728
7000	19102	2725
7001	19104	2722
7002	19106	2720
7003	19109	2717
7004	19111	2714
7005	19113	2711
7006	19116	2709
7007	19118	2706
7008	19120	2703
7009	19123	2700
7010	19125	2697
7011	19127	2695
7012	19129	2692
7013	19132	2689
7014	19134	2686
7015	19137	2684
7016	19139	2681
7017	19142	2678
7018	19144	2675
7019	19146	2672
7020	19149	2670
7021	19152	2667
7022	19154	2664
7023	19156	2661
7024	19159	2659
7025	19162	2656
7026	19165	2653
7027	19167	2650
7028	19170	2648
7029	19173	2645
7030	19176	2642
7031	19179	2640
7032	19181	2637
7033	19184	2634
7034	19186	2631
7035	19190	2629
7036	19193	2626
7037	19196	2623
7038	19198	2621
7039	19201	2618
7040	19204	2615
7041	19207	2612
7042	19209	2610
7043	19212	2607
7044	19215	2604
7045	19219	2602
7046	19221	2599
7047	19224	2596
7048	19226	2593
7049	19229	2591
7050	19232	2588
7051	19235	2585
7052	19238	2583
7053	19241	2580
7054	19246	2577
7055	19248	2575
7056	19251	2572
7057	19254	2569
7058	19257	2567
7059	19260	2564
7060	19262	2561
7061	19265	2558
7062	19269	2556
7063	19272	2553
7064	19275	2550
7065	19278	2548
7066	19280	2545
7067	19284	2542
7068	19287	2540
7069	19290	2537
7070	19293	2534
7071	19296	2532
7072	19299	2529
7073	19302	2526
7074	19305	2523
7075	19307	2521
7076	19310	2518
7077	19314	2515
7078	19316	2513
7079	19319	2510
7080	19322	2507
7081	19325	2505
7082	19328	2502
7083	19330	2499
7084	19332	2496
7085	19334	2493
7086	19337	2491
7087	19340	2488
7088	19342	2485
7089	19345	2482
7090	19347	2480
7091	19351	2477
7092	19354	2474
7093	19357	2472
7094	19360	2469
7095	19363	2466
7096	19366	2464
7097	19369	2461
7098	19372	2458
7099	19374	2455
7100	19377	2453
7101	19379	2450
7102	19382	2447
7103	19385	2444
7104	19387	2442
7105	19391	2439
7106	19393	2436
7107	19396	2434
7108	19398	2431
7109	19401	2428
7110	19404	2425
7111	19407	2423
7112	19410	2420
7113	19413	2417
7114	19415	2415
7115	19419	2412
7116	19422	2409
7117	19424	2406
7118	19427	2404
7119	19430	2401
7120	19433	2398
7121	19436	2396
7122	19439	2393
7123	19441	2390
7124	19444	2387
7125	19449	2385
7126	19451	2382
7127	19454	2379
7128	19457	2377
7129	19460	2374
7130	19462	2371
7131	19465	2369
7132	19468	2366
7133	19471	2363
7134	19474	2360
7135	19476	2358
7136	19478	2355
7137	19480	2352
7138	19483	2349
7139	19486	2347
7140	19488	2344
7141	19491	2341
7142	19493	2338
7143	19497	2336
7144	19500	2333
7145	19502	2330
7146	19505	2327
7147	19508	2325
7148	19511	2322
7149	19514	2319
7150	19517	2317
7151	19519	2314
7152	19521	2311
7153	19524	2308
7154	19527	2306
7155	19531	2303
7156	19534	2300
7157	19536	2298
7158	19540	2295
7159	19542	2292
7160	19545	2289
7161	19547	2287
7162	19549	2284
7163	19552	2281
7164	19555	2278
7165	19558	2276
7166	19561	2273
7167	19563	2270
7168	19566	2268
7169	19569	2265
7170	19572	2262
7171	19574	2259
7172	19577	2257
7173	19580	2254
7174	19582	2251
7175	19584	2248
7176	19587	2246
7177	19590	2243
7178	19593	2240
7179	19596	2238
7180	19598	2235
7181	19601	2232
7182	19603	2229
7183	19607	2227
7184	19610	2224
7185	19613	2221
7186	19616	2218
7187	19619	2216
7188	19622	2213
7189	19625	2210
7190	19627	2208
7191	19630	2205
7192	19633	2202
7193	19635	2199
7194	19638	2197
7195	19640	2194
7196	19643	2191
7197	19646	2188
7198	19648	2186
7199	19651	2183
7200	19653	2180
7201	19655	2177
7202	19659	2175
7203	19662	2172
7204	19664	2169
7205	19667	2167
7206	19670	2164
7207	19673	2161
7208	19675	2158
7209	19678	2156
7210	19681	2153
7211	19685	2150
7212	19687	2148
7213	19690	2145
7214	19693	2142
7215	19695	2139
7216	19698	2137
7217	19701	2134
7218	19704	2131
7219	19707	2129
7220	19711	2126
7221	19714	2123
7222	19716	2120
7223	19719	2118
7224	19722	2115
7225	19724	2112
7226	19727	2110
7227	19729	2107
7228	19732	2104
7229	19735	2101
7230	19737	2099
7231	19741	2096
7232	19743	2093
7233	19746	2090
7234	19748	2088
7235	19752	2085
7236	19755	2082
7237	19758	2080
7238	19760	2077
7239	19763	2074
7240	19766	2071
7241	19768	2069
7242	19771	2066
7243	19774	2063
7244	19776	2060
7245	19779	2058
7246	19781	2055
7247	19784	2052
7248	19786	2049
7249	19789	2047
7250	19792	2044
7251	19794	2041
7252	19797	2038
7253	19799	2036
7254	19802	2033
7255	19804	2030
7256	19807	2027
7257	19810	2025
7258	19813	2022
7259	19816	2019
7260	19819	2017
7261	19821	2014
7262	19824	2011
7263	19826	2008
7264	19829	2006
7265	19832	2003
7266	19834	2000
7267	19837	1997
7268	19840	1995
7269	19843	1992
7270	19846	1989
7271	19850	1987
7272	19853	1984
7273	19855	1981
7274	19858	1978
7275	19860	1976
7276	19863	1973
7277	19865	1970
7278	19867	1967
7279	19869	1965
7280	19872	1962
7281	19874	1959
7282	19877	1956
7283	19879	1954
7284	19881	1951
7285	19884	1948
7286	19886	1945
7287	19889	1943
7288	19891	1940
7289	19894	1937
7290	19896	1934
7291	19899	1932
7292	19901	1929
7293	19903	1926
7294	19906	1923
7295	19908	1920
7296	19910	1918
7297	19913	1915
7298	19915	1912
7299	19918	1909
7300	19920	1907
7301	19922	1904
7302	19925	1901
7303	19927	1898
7304	19930	1896
7305	19933	1893
7306	19935	1890
7307	19938	1887
7308	19940	1885
7309	19943	1882
7310	19945	1879
7311	19947	1876
7312	19949	1874
7313	19952	1871
7314	19954	1868
7315	19956	1865
7316	19959	1863
7317	19961	1860
7318	19964	1857
7319	19966	1854
7320	19968	1852
7321	19970	1849
7322	19973	1846
7323	19975	1843
7324	19977	1840
7325	19980	1838
7326	19982	1835
7327	19984	1832
7328	19987	1829
7329	19989	1827
7330	19991	1824
7331	19994	1821
7332	19997	1818
7333	19999	1816
7334	20004	1813
7335	20008	1810
7336	20012	1808
7337	20016	1805
7338	20019	1803
7339	20021	1800
7340	20024	1797
7341	20026	1794
7342	20028	1792
7343	20031	1789
7344	20034	1786
7345	20036	1783
7346	20039	1781
7347	20042	1778
7348	20046	1775
7349	20048	1773
7350	20051	1770
7351	20053	1767
7352	20057	1764
7353	20060	1762
7354	20062	1759
7355	20065	1756
7356	20067	1753
7357	20070	1751
7358	20072	1748
7359	20076	1745
7360	20079	1743
7361	20083	1740
7362	20086	1737
7363	20088	1734
7364	20091	1732
7365	20095	1729
7366	20097	1726
7367	20099	1724
7368	20102	1721
7369	20104	1718
7370	20106	1715
7371	20109	1713
7372	20112	1710
7373	20115	1707
7374	20118	1704
7375	20121	1702
7376	20124	1699
7377	20127	1696
7378	20129	1694
7379	20132	1691
7380	20135	1688
7381	20139	1686
7382	20141	1683
7383	20144	1680
7384	20147	1677
7385	20149	1675
7386	20152	1672
7387	20154	1669
7388	20157	1666
7389	20159	1664
7390	20163	1661
7391	20165	1658
7392	20168	1655
7393	20171	1653
7394	20173	1650
7395	20176	1647
7396	20178	1644
7397	20181	1642
7398	20184	1639
7399	20186	1636
7400	20189	1634
7401	20192	1631
7402	20194	1628
7403	20197	1625
7404	20200	1623
7405	20202	1620
7406	20206	1617
7407	20208	1614
7408	20211	1612
7409	20213	1609
7410	20216	1606
7411	20220	1604
7412	20222	1601
7413	20225	1598
7414	20227	1595
7415	20232	1593
7416	20234	1590
7417	20237	1587
7418	20240	1585
7419	20244	1582
7420	20246	1579
7421	20248	1576
7422	20251	1574
7423	20254	1571
7424	20259	1568
7425	20263	1566
7426	20267	1563
7427	20271	1560
7428	20274	1558
7429	20277	1555
7430	20280	1552
7431	20282	1550
7432	20285	1547
7433	20287	1544
7434	20290	1541
7435	20292	1539
7436	20295	1536
7437	20297	1533
7438	20300	1530
7439	20302	1528
7440	20306	1525
7441	20308	1522
7442	20312	1520
7443	20315	1517
7444	20317	1514
7445	20320	1511
7446	20322	1509
7447	20324	1506
7448	20327	1503
7449	20330	1500
7450	20333	1498
7451	20336	1495
7452	20339	1492
7453	20342	1490
7454	20345	1487
7455	20348	1484
7456	20351	1481
7457	20354	1479
7458	20356	1476
7459	20359	1473
7460	20362	1471
7461	20364	1468
7462	20367	1465
7463	20370	1462
7464	20373	1460
7465	20376	1457
7466	20379	1454
7467	20381	1451
7468	20384	1449
7469	20387	1446
7470	20389	1443
7471	20393	1441
7472	20396	1438
7473	20398	1435
7474	20402	1432
7475	20404	1430
7476	20407	1427
7477	20410	1424
7478	20413	1422
7479	20415	1419
7480	20418	1416
7481	20421	1413
7482	20423	1411
7483	20426	1408
7484	20429	1405
7485	20432	1402
7486	20435	1400
7487	20438	1397
7488	20440	1394
7489	20443	1392
7490	20446	1389
7491	20449	1386
7492	20452	1383
7493	20454	1381
7494	20457	1378
7495	20460	1375
7496	20462	1372
7497	20465	1370
7498	20467	1367
7499	20470	1364
7500	20472	1361
7501	20475	1359
7502	20478	1356
7503	20480	1353
7504	20483	1351
7505	20486	1348
7506	20489	1345
7507	20492	1342
7508	20494	1340
7509	20497	1337
7510	20500	1334
7511	20503	1331
7512	20505	1329
7513	20508	1326
7514	20510	1323
7515	20513	1320
7516	20515	1318
7517	20519	1315
7518	20521	1312
7519	20523	1310
7520	20526	1307
7521	20528	1304
7522	20531	1301
7523	20533	1299
7524	20536	1296
7525	20540	1293
7526	20543	1290
7527	20546	1288
7528	20549	1285
7529	20552	1282
7530	20555	1280
7531	20558	1277
7532	20560	1274
7533	20564	1271
7534	20567	1269
7535	20569	1266
7536	20572	1263
7537	20575	1261
7538	20578	1258
7539	20581	1255
7540	20583	1252
7541	20586	1250
7542	20588	1247
7543	20590	1244
7544	20593	1241
7545	20596	1239
7546	20598	1236
7547	20600	1233
7548	20603	1230
7549	20606	1228
7550	20609	1225
7551	20611	1222
7552	20614	1220
7553	20616	1217
7554	20620	1214
7555	20622	1211
7556	20625	1209
7557	20627	1206
7558	20630	1203
7559	20632	1200
7560	20635	1198
7561	20638	1195
7562	20640	1192
7563	20643	1189
7564	20646	1187
7565	20648	1184
7566	20651	1181
7567	20653	1178
7568	20656	1176
7569	20659	1173
7570	20661	1170
7571	20663	1168
7572	20666	1165
7573	20668	1162
7574	20670	1159
7575	20672	1156
7576	20675	1154
7577	20677	1151
7578	20679	1148
7579	20681	1145
7580	20684	1143
7581	20687	1140
7582	20689	1137
7583	20691	1134
7584	20693	1132
7585	20695	1129
7586	20698	1126
7587	20700	1123
7588	20703	1121
7589	20705	1118
7590	20708	1115
7591	20711	1113
7592	20713	1110
7593	20715	1107
7594	20718	1104
7595	20721	1102
7596	20724	1099
7597	20727	1096
7598	20729	1093
7599	20732	1091
7600	20735	1088
7601	20737	1085
7602	20741	1083
7603	20744	1080
7604	20747	1077
7605	20750	1074
7606	20753	1072
7607	20755	1069
7608	20758	1066
7609	20762	1064
7610	20765	1061
7611	20768	1058
7612	20771	1055
7613	20773	1053
7614	20776	1050
7615	20779	1047
7616	20782	1044
7617	20784	1042
7618	20786	1039
7619	20789	1036
7620	20792	1034
7621	20795	1031
7622	20798	1028
7623	20801	1025
7624	20804	1023
7625	20806	1020
7626	20809	1017
7627	20811	1014
7628	20814	1012
7629	20817	1009
7630	20820	1006
7631	20822	1004
7632	20825	1001
7633	20827	998
7634	20831	995
7635	20833	993
7636	20835	990
7637	20838	987
7638	20840	984
7639	20844	982
7640	20846	979
7641	20849	976
7642	20851	973
7643	20854	971
7644	20857	968
7645	20859	965
7646	20862	963
7647	20865	960
7648	20868	957
7649	20871	954
7650	20874	952
7651	20876	949
7652	20879	946
7653	20881	943
7654	20885	941
7655	20888	938
7656	20890	935
7657	20893	933
7658	20895	930
7659	20898	927
7660	20901	924
7661	20903	922
7662	20905	919
7663	20908	916
7664	20911	913
7665	20913	911
7666	20915	908
7667	20918	905
7668	20921	902
7669	20923	900
7670	20926	897
7671	20928	894
7672	20931	892
7673	20933	889
7674	20936	886
7675	20939	883
7676	20941	881
7677	20944	878
7678	20947	875
7679	20950	872
7680	20952	870
7681	20955	867
7682	20958	864
7683	20961	862
7684	20963	859
7685	20966	856
7686	20968	853
7687	20970	851
7688	20974	848
7689	20977	845
7690	20979	842
7691	20982	840
7692	20985	837
7693	20988	834
7694	20991	832
7695	20993	829
7696	20996	826
7697	20999	823
7698	21002	821
7699	21004	818
7700	21007	815
7701	21010	812
7702	21012	810
7703	21016	807
7704	21018	804
7705	21020	801
7706	21023	799
7707	21025	796
7708	21030	793
7709	21033	791
7710	21036	788
7711	21038	785
7712	21041	782
7713	21043	780
7714	21047	777
7715	21049	774
7716	21052	772
7717	21055	769
7718	21057	766
7719	21060	763
7720	21063	761
7721	21065	758
7722	21068	755
7723	21070	752
7724	21073	750
7725	21075	747
7726	21078	744
7727	21081	741
7728	21083	739
7729	21086	736
7730	21088	733
7731	21091	731
7732	21094	728
7733	21096	725
7734	21099	722
7735	21101	720
7736	21103	717
7737	21107	714
7738	21109	711
7739	21112	709
7740	21114	706
7741	21117	703
7742	21119	700
7743	21122	698
7744	21125	695
7745	21127	692
7746	21130	690
7747	21133	687
7748	21135	684
7749	21138	681
7750	21140	679
7751	21143	676
7752	21146	673
7753	21148	670
7754	21151	668
7755	21154	665
7756	21156	662
7757	21159	660
7758	21162	657
7759	21165	654
7760	21168	651
7761	21171	649
7762	21174	646
7763	21177	643
7764	21180	640
7765	21182	638
7766	21184	635
7767	21187	632
7768	21190	630
7769	21192	627
7770	21195	624
7771	21198	621
7772	21201	619
7773	21204	616
7774	21206	613
7775	21209	610
7776	21212	608
7777	21214	605
7778	21216	602
7779	21218	600
7780	21221	597
7781	21223	594
7782	21226	591
7783	21229	589
7784	21231	586
7785	21234	583
7786	21238	580
7787	21240	578
7788	21243	575
7789	21245	572
7790	21248	569
7791	21251	567
7792	21253	564
7793	21256	561
7794	21258	559
7795	21261	556
7796	21263	553
7797	21266	550
7798	21268	548
7799	21271	545
7800	21273	542
7801	21276	539
7802	21279	537
7803	21281	534
7804	21284	531
7805	21286	529
7806	21289	526
7807	21291	523
7808	21294	520
7809	21297	518
7810	21300	515
7811	21303	512
7812	21305	509
7813	21308	507
7814	21311	504
7815	21313	501
7816	21316	499
7817	21319	496
7818	21321	493
7819	21324	490
7820	21327	488
7821	21330	485
7822	21333	482
7823	21336	479
7824	21338	477
7825	21340	474
7826	21344	471
7827	21347	469
7828	21350	466
7829	21352	463
7830	21355	460
7831	21357	458
7832	21362	455
7833	21365	452
7834	21368	449
7835	21370	447
7836	21373	444
7837	21375	441
7838	21378	439
7839	21381	436
7840	21384	433
7841	21386	430
7842	21389	428
7843	21391	425
7844	21394	422
7845	21397	419
7846	21400	417
7847	21402	414
7848	21405	411
7849	21408	409
7850	21410	406
7851	21413	403
7852	21416	400
7853	21418	398
7854	21421	395
7855	21423	392
7856	21426	389
7857	21428	387
7858	21431	384
7859	21434	381
7860	21437	379
7861	21439	376
7862	21442	373
7863	21444	370
7864	21448	368
7865	21450	365
7866	21452	362
7867	21454	359
7868	21457	357
7869	21459	354
7870	21462	351
7871	21464	349
7872	21466	346
7873	21469	343
7874	21471	340
7875	21474	338
7876	21476	335
7877	21478	332
7878	21480	329
7879	21482	327
7880	21484	324
7881	21486	321
7882	21489	318
7883	21491	316
7884	21494	313
7885	21496	310
7886	21498	308
7887	21500	305
7888	21503	302
7889	21506	299
7890	21508	297
7891	21511	294
7892	21513	291
7893	21517	288
7894	21520	286
7895	21524	283
7896	21526	280
7897	21528	278
7898	21531	275
7899	21533	272
7900	21537	269
7901	21540	267
7902	21542	264
7903	21545	261
7904	21547	258
7905	21550	256
7906	21552	253
7907	21555	250
7908	21558	248
7909	21561	245
7910	21564	242
7911	21566	239
7912	21569	237
7913	21572	234
7914	21574	231
7915	21577	228
7916	21579	226
7917	21582	223
7918	21584	220
7919	21587	218
7920	21589	215
7921	21592	212
7922	21595	209
7923	21598	207
7924	21600	204
7925	21603	201
7926	21606	198
7927	21609	196
7928	21611	193
7929	21614	190
7930	21616	188
7931	21619	185
7932	21622	182
7933	21624	179
7934	21626	177
7935	21630	174
7936	21632	171
7937	21635	168
7938	21637	166
7939	21640	163
7940	21642	160
7941	21645	158
7942	21648	155
7943	21651	152
7944	21654	149
7945	21657	147
7946	21659	144
7947	21662	141
7948	21665	139
7949	21669	136
